461,dummy,20190606,DDDD,dummy,Woman,dummy,
462,dummy,20190606,DDDD,dummy,Man,dummy,
463,dummy,20190606,DDDD,dummy,Man,dummy,
464,dummy,20190606,DDDD,dummy,Woman,dummy,
465,dummy,20190606,DDDD,dummy,Man,dummy,
466,dummy,20190606,DDDD,dummy,Woman,dummy,
467,dummy,20190606,DDDD,dummy,Man,dummy,
468,dummy,20190606,DDDD,dummy,Man,dummy,
469,dummy,20190606,DDDD,dummy,Woman,dummy,
470,dummy,20190606,DDDD,dummy,Woman,dummy,
471,dummy,20190606,DDDD,dummy,Woman,dummy,
472,dummy,20190606,DDDD,dummy,Woman,dummy,
473,dummy,20190606,DDDD,dummy,Woman,dummy,
474,dummy,20190606,DDDD,dummy,Woman,dummy,
475,dummy,20190606,DDDD,dummy,Man,dummy,
476,dummy,20190606,DDDD,dummy,Man,dummy,
477,dummy,20190606,DDDD,dummy,Man,dummy,
478,dummy,20190606,DDDD,dummy,Woman,dummy,
479,dummy,20190606,DDDD,dummy,Woman,dummy,
480,dummy,20190606,DDDD,dummy,Woman,dummy,
481,dummy,20190606,DDDD,dummy,Man,dummy,
482,dummy,20190606,DDDD,dummy,Man,dummy,
483,dummy,20190606,DDDD,dummy,Woman,dummy,
484,dummy,20190606,DDDD,dummy,Woman,dummy,
485,dummy,20190606,DDDD,dummy,Woman,dummy,
486,dummy,20190606,DDDD,dummy,Man,dummy,
487,dummy,20190606,DDDD,dummy,Man,dummy,
488,dummy,20190606,DDDD,dummy,Man,dummy,
489,dummy,20190606,DDDD,dummy,Man,dummy,
490,dummy,20190606,DDDD,dummy,Man,dummy,
491,dummy,20190606,DDDD,dummy,Woman,dummy,
492,dummy,20190606,DDDD,dummy,Woman,dummy,
493,dummy,20190606,DDDD,dummy,Man,dummy,
494,dummy,20190606,DDDD,dummy,Woman,dummy,
495,dummy,20190606,DDDD,dummy,Man,dummy,
496,dummy,20190606,DDDD,dummy,Woman,dummy,
497,dummy,20190606,DDDD,dummy,Man,dummy,
498,dummy,20190606,DDDD,dummy,Woman,dummy,
499,dummy,20190606,DDDD,dummy,Woman,dummy,
500,dummy,20190606,DDDD,dummy,Woman,dummy,
501,dummy,20190606,DDDD,dummy,Man,dummy,
502,dummy,20190606,DDDD,dummy,Woman,dummy,
503,dummy,20190606,DDDD,dummy,Woman,dummy,
504,dummy,20190606,DDDD,dummy,Man,dummy,
505,dummy,20190606,DDDD,dummy,Man,dummy,
506,dummy,20190606,DDDD,dummy,Woman,dummy,
507,dummy,20190606,DDDD,dummy,Man,dummy,
508,dummy,20190606,DDDD,dummy,Man,dummy,
509,dummy,20190606,DDDD,dummy,Woman,dummy,
510,Ed Sheeran,19910217,ESFJ,UK,Man,Artist,"The main thing that you have to remember ... is just be nice to everyone. ... Always appreciate things, because [they] could be gone tomorrow."
511,dummy,20190606,DDDD,dummy,Man,dummy,
512,dummy,20190606,DDDD,dummy,Woman,dummy,
513,dummy,20190606,DDDD,dummy,Man,dummy,
514,dummy,20190606,DDDD,dummy,Woman,dummy,
515,dummy,20190606,DDDD,dummy,Man,dummy,
516,dummy,20190606,DDDD,dummy,Woman,dummy,
517,dummy,20190606,DDDD,dummy,Woman,dummy,
518,dummy,20190606,DDDD,dummy,Woman,dummy,
519,Maddox,19780328,ENTP,USA,Man,Artist,The No. 1 thing is my resentment of ... group-think mentality.
520,dummy,20190606,DDDD,dummy,Woman,dummy,
521,dummy,20190606,DDDD,dummy,Woman,dummy,
522,dummy,20190606,DDDD,dummy,Man,dummy,
523,dummy,20190606,DDDD,dummy,Woman,dummy,
524,dummy,20190606,DDDD,dummy,Woman,dummy,
525,dummy,20190606,DDDD,dummy,Woman,dummy,
526,Megan Mullally,19581112,ENTP,USA,Woman,Artist,I [always] knew that I could land a joke if I needed to.
527,dummy,20190606,DDDD,dummy,Woman,dummy,
528,dummy,20190606,DDDD,dummy,Woman,dummy,
529,dummy,20190606,DDDD,dummy,Man,dummy,
530,dummy,20190606,DDDD,dummy,Man,dummy,
531,dummy,20190606,DDDD,dummy,Man,dummy,
532,dummy,20190606,DDDD,dummy,Woman,dummy,
533,dummy,20190606,DDDD,dummy,Man,dummy,
534,dummy,20190606,DDDD,dummy,Man,dummy,
535,dummy,20190606,DDDD,dummy,Man,dummy,
536,dummy,20190606,DDDD,dummy,Woman,dummy,
537,dummy,20190606,DDDD,dummy,Man,dummy,
538,dummy,20190606,DDDD,dummy,Man,dummy,
539,dummy,20190606,DDDD,dummy,Woman,dummy,
540,Howard Schultz,19530719,ESFP,USA,Man,Businessman,The word I would use to describe my relationship to this company isn't a word that is used in business a lot: It's love.
541,dummy,20190606,DDDD,dummy,Woman,dummy,
542,dummy,20190606,DDDD,dummy,Man,dummy,
543,dummy,20190606,DDDD,dummy,Woman,dummy,
544,dummy,20190606,DDDD,dummy,Woman,dummy,
545,dummy,20190606,DDDD,dummy,Woman,dummy,
546,dummy,20190606,DDDD,dummy,Man,dummy,
547,dummy,20190606,DDDD,dummy,Man,dummy,
548,dummy,20190606,DDDD,dummy,Man,dummy,
549,dummy,20190606,DDDD,dummy,Man,dummy,
550,dummy,20190606,DDDD,dummy,Woman,dummy,
551,dummy,20190606,DDDD,dummy,Woman,dummy,
552,dummy,20190606,DDDD,dummy,Woman,dummy,
553,dummy,20190606,DDDD,dummy,Woman,dummy,
554,dummy,20190606,DDDD,dummy,Woman,dummy,
555,dummy,20190606,DDDD,dummy,Woman,dummy,
556,Jack Dorsey,19761119,ISTP,USA,Man,Businessman,My goal is to simplify complexity.
557,dummy,20190606,DDDD,dummy,Woman,dummy,
558,dummy,20190606,DDDD,dummy,Man,dummy,
559,dummy,20190606,DDDD,dummy,Woman,dummy,
560,dummy,20190606,DDDD,dummy,Man,dummy,
561,dummy,20190606,DDDD,dummy,Man,dummy,
562,dummy,20190606,DDDD,dummy,Man,dummy,
563,dummy,20190606,DDDD,dummy,Woman,dummy,
564,dummy,20190606,DDDD,dummy,Man,dummy,
565,dummy,20190606,DDDD,dummy,Man,dummy,
566,dummy,20190606,DDDD,dummy,Man,dummy,
567,Yulia Tymoshenko,19601127,ISTP,Ukraine,Woman,Politician,It's no use trying to intimidate me. ... I [have no] sense of fear.
568,Voltaire,16941121,ENTP,France,Man,Author,"Now now, my good man. This is no time for making enemies."
569,Isaac Asimov,19200102,INTJ,Russia,Man,Author,Those people who think they know everything are a great annoyance to those of us who do.
570,dummy,20190606,DDDD,dummy,Man,dummy,
571,dummy,20190606,DDDD,dummy,Man,dummy,
572,dummy,20190606,DDDD,dummy,Man,dummy,
573,dummy,20190606,DDDD,dummy,Man,dummy,
574,dummy,20190606,DDDD,dummy,Man,dummy,
575,dummy,20190606,DDDD,dummy,Man,dummy,
576,Brian May,19470719,ISFJ,UK,Man,Artist,"[I stand for] a way based on compassion, respect for all life, and common sense."
577,dummy,20190606,DDDD,dummy,Woman,dummy,
578,dummy,20190606,DDDD,dummy,Man,dummy,
579,dummy,20190606,DDDD,dummy,Man,dummy,
580,dummy,20190606,DDDD,dummy,Man,dummy,
581,dummy,20190606,DDDD,dummy,Woman,dummy,
582,dummy,20190606,DDDD,dummy,Woman,dummy,
583,Matthieu Ricard,19460215,ENFJ,France,Man,Author,"The point [of my work] is to ... make [you] more peaceful, more altruistic, and more emotionally balanced."
584,dummy,20190606,DDDD,dummy,Man,dummy,
585,dummy,20190606,DDDD,dummy,Man,dummy,
586,dummy,20190606,DDDD,dummy,Woman,dummy,
587,dummy,20190606,DDDD,dummy,Man,dummy,
588,dummy,20190606,DDDD,dummy,Woman,dummy,
589,dummy,20190606,DDDD,dummy,Man,dummy,
590,dummy,20190606,DDDD,dummy,Woman,dummy,
591,dummy,20190606,DDDD,dummy,Man,dummy,
592,dummy,20190606,DDDD,dummy,Man,dummy,
593,dummy,20190606,DDDD,dummy,Man,dummy,
594,Megan Fox,19860516,ESTP,USA,Woman,Artist,I can be really funny and interesting and I can go toe-to-toe with anybody in a conversation.
595,dummy,20190606,DDDD,dummy,Woman,dummy,
596,dummy,20190606,DDDD,dummy,Woman,dummy,
597,dummy,20190606,DDDD,dummy,Man,dummy,
598,dummy,20190606,DDDD,dummy,Man,dummy,
599,dummy,20190606,DDDD,dummy,Woman,dummy,
600,dummy,20190606,DDDD,dummy,Woman,dummy,
601,dummy,20190606,DDDD,dummy,Man,dummy,
602,dummy,20190606,DDDD,dummy,Man,dummy,
603,dummy,20190606,DDDD,dummy,Woman,dummy,
604,dummy,20190606,DDDD,dummy,Man,dummy,
605,dummy,20190606,DDDD,dummy,Woman,dummy,
606,dummy,20190606,DDDD,dummy,Woman,dummy,
607,dummy,20190606,DDDD,dummy,Woman,dummy,
608,dummy,20190606,DDDD,dummy,Woman,dummy,
609,dummy,20190606,DDDD,dummy,Woman,dummy,
610,dummy,20190606,DDDD,dummy,Man,dummy,
611,dummy,20190606,DDDD,dummy,Man,dummy,
612,dummy,20190606,DDDD,dummy,Man,dummy,
613,dummy,20190606,DDDD,dummy,Woman,dummy,
614,dummy,20190606,DDDD,dummy,Man,dummy,
615,dummy,20190606,DDDD,dummy,Man,dummy,
616,dummy,20190606,DDDD,dummy,Man,dummy,
617,dummy,20190606,DDDD,dummy,Woman,dummy,
618,dummy,20190606,DDDD,dummy,Man,dummy,
619,Leni Riefenstahl,19020822,ISFP,Germany,Woman,Artist,I was a dreamy child.
620,dummy,20190606,DDDD,dummy,Man,dummy,
621,dummy,20190606,DDDD,dummy,Man,dummy,
622,dummy,20190606,DDDD,dummy,Woman,dummy,
623,dummy,20190606,DDDD,dummy,Man,dummy,
624,dummy,20190606,DDDD,dummy,Woman,dummy,
625,dummy,20190606,DDDD,dummy,Man,dummy,
626,dummy,20190606,DDDD,dummy,Man,dummy,
627,dummy,20190606,DDDD,dummy,Man,dummy,
628,dummy,20190606,DDDD,dummy,Woman,dummy,
629,dummy,20190606,DDDD,dummy,Man,dummy,
630,dummy,20190606,DDDD,dummy,Man,dummy,
631,dummy,20190606,DDDD,dummy,Man,dummy,
632,dummy,20190606,DDDD,dummy,Man,dummy,
633,dummy,20190606,DDDD,dummy,Woman,dummy,
634,dummy,20190606,DDDD,dummy,Woman,dummy,
635,dummy,20190606,DDDD,dummy,Man,dummy,
636,dummy,20190606,DDDD,dummy,Man,dummy,
637,dummy,20190606,DDDD,dummy,Man,dummy,
638,dummy,20190606,DDDD,dummy,Man,dummy,
639,dummy,20190606,DDDD,dummy,Man,dummy,
640,dummy,20190606,DDDD,dummy,Man,dummy,
641,dummy,20190606,DDDD,dummy,Woman,dummy,
642,dummy,20190606,DDDD,dummy,Man,dummy,
643,dummy,20190606,DDDD,dummy,Woman,dummy,
644,dummy,20190606,DDDD,dummy,Man,dummy,
645,dummy,20190606,DDDD,dummy,Woman,dummy,
646,dummy,20190606,DDDD,dummy,Woman,dummy,
647,dummy,20190606,DDDD,dummy,Woman,dummy,
648,dummy,20190606,DDDD,dummy,Woman,dummy,
649,dummy,20190606,DDDD,dummy,Woman,dummy,
650,dummy,20190606,DDDD,dummy,Man,dummy,
651,dummy,20190606,DDDD,dummy,Woman,dummy,
652,dummy,20190606,DDDD,dummy,Woman,dummy,
653,dummy,20190606,DDDD,dummy,Woman,dummy,
654,dummy,20190606,DDDD,dummy,Woman,dummy,
655,dummy,20190606,DDDD,dummy,Woman,dummy,
656,dummy,20190606,DDDD,dummy,Man,dummy,
657,dummy,20190606,DDDD,dummy,Man,dummy,
658,dummy,20190606,DDDD,dummy,Man,dummy,
659,dummy,20190606,DDDD,dummy,Man,dummy,
660,dummy,20190606,DDDD,dummy,Woman,dummy,
661,dummy,20190606,DDDD,dummy,Man,dummy,
662,dummy,20190606,DDDD,dummy,Woman,dummy,
663,dummy,20190606,DDDD,dummy,Man,dummy,
664,dummy,20190606,DDDD,dummy,Man,dummy,
665,dummy,20190606,DDDD,dummy,Woman,dummy,
666,dummy,20190606,DDDD,dummy,Woman,dummy,
667,dummy,20190606,DDDD,dummy,Woman,dummy,
668,dummy,20190606,DDDD,dummy,Woman,dummy,
669,dummy,20190606,DDDD,dummy,Man,dummy,
670,dummy,20190606,DDDD,dummy,Woman,dummy,
671,dummy,20190606,DDDD,dummy,Woman,dummy,
672,dummy,20190606,DDDD,dummy,Woman,dummy,
673,dummy,20190606,DDDD,dummy,Man,dummy,
674,dummy,20190606,DDDD,dummy,Man,dummy,
675,dummy,20190606,DDDD,dummy,Man,dummy,
676,dummy,20190606,DDDD,dummy,Woman,dummy,
677,L. Ron Hubbard,19110313,ESTP,USA,Man,Author,The one impulse in man which cannot be erased is his impulse toward freedom.
678,dummy,20190606,DDDD,dummy,Woman,dummy,
679,dummy,20190606,DDDD,dummy,Woman,dummy,
680,dummy,20190606,DDDD,dummy,Woman,dummy,
681,dummy,20190606,DDDD,dummy,Man,dummy,
682,dummy,20190606,DDDD,dummy,Woman,dummy,
683,Hillary Clinton,19471026,ESTJ,USA,Woman,Politician,I've always believed that people should be judged on the basis of actions ... and not just what they ... claim to stand for.
684,dummy,20190606,DDDD,dummy,Woman,dummy,
685,dummy,20190606,DDDD,dummy,Woman,dummy,
686,Dr. Phil,19500901,ESTJ,USA,Man,Broadcaster,"Awareness without action is worthless. Sometimes you make the right decision, sometimes you make the decision right."
687,dummy,20190606,DDDD,dummy,Woman,dummy,
688,dummy,20190606,DDDD,dummy,Woman,dummy,
689,dummy,20190606,DDDD,dummy,Man,dummy,
690,Jimmy Carter,19241001,ISFJ,USA,Man,Politician,"The small individual contributors of caring, friendship, forgiveness, and love [from] each of us ... can form a phalanx, an army, with great capability."
691,dummy,20190606,DDDD,dummy,Man,dummy,
692,dummy,20190606,DDDD,dummy,Woman,dummy,
693,dummy,20190606,DDDD,dummy,Man,dummy,
694,dummy,20190606,DDDD,dummy,Woman,dummy,
695,dummy,20190606,DDDD,dummy,Woman,dummy,
696,dummy,20190606,DDDD,dummy,Man,dummy,
697,dummy,20190606,DDDD,dummy,Man,dummy,
698,dummy,20190606,DDDD,dummy,Man,dummy,
699,dummy,20190606,DDDD,dummy,Woman,dummy,
700,dummy,20190606,DDDD,dummy,Woman,dummy,
701,dummy,20190606,DDDD,dummy,Woman,dummy,
702,dummy,20190606,DDDD,dummy,Woman,dummy,
703,dummy,20190606,DDDD,dummy,Man,dummy,
704,dummy,20190606,DDDD,dummy,Man,dummy,
705,dummy,20190606,DDDD,dummy,Woman,dummy,
706,dummy,20190606,DDDD,dummy,Woman,dummy,
707,dummy,20190606,DDDD,dummy,Man,dummy,
708,dummy,20190606,DDDD,dummy,Woman,dummy,
709,dummy,20190606,DDDD,dummy,Man,dummy,
710,dummy,20190606,DDDD,dummy,Man,dummy,
711,Richard Dawkins,19410326,INTP,UK,Man,Scholar,What worries me about religion is that it teaches people to be satisfied with not understanding.
712,dummy,20190606,DDDD,dummy,Woman,dummy,
713,dummy,20190606,DDDD,dummy,Woman,dummy,
714,dummy,20190606,DDDD,dummy,Man,dummy,
715,dummy,20190606,DDDD,dummy,Woman,dummy,
716,Charlie Rose,19420105,ENFJ,USA,Man,Critic,[In my work] I wanted viewers to feel like they were eavesdropping on [an intimate] conversation each night.
717,dummy,20190606,DDDD,dummy,Man,dummy,
718,dummy,20190606,DDDD,dummy,Man,dummy,
719,Jennifer Lawrence,19900815,ENFJ,USA,Woman,Artist,I'm incredibly stubborn ... but I am very maternal too.
720,Ashton Kutcher,19780207,ISTP,USA,Man,Artist,"Fail fast. If you're going to fuck up, get it over with."
721,dummy,20190606,DDDD,dummy,Man,dummy,
722,dummy,20190606,DDDD,dummy,Woman,dummy,
723,dummy,20190606,DDDD,dummy,Woman,dummy,
724,dummy,20190606,DDDD,dummy,Man,dummy,
725,dummy,20190606,DDDD,dummy,Woman,dummy,
726,dummy,20190606,DDDD,dummy,Man,dummy,
727,J.K. Rowling,19650731,INFP,UK,Woman,Author,The wizards represent all that the [normal person] most fears: They are plainly outcasts and comfortable with being so.
728,dummy,20190606,DDDD,dummy,Man,dummy,
729,dummy,20190606,DDDD,dummy,Woman,dummy,
730,dummy,20190606,DDDD,dummy,Woman,dummy,
731,dummy,20190606,DDDD,dummy,Man,dummy,
732,dummy,20190606,DDDD,dummy,Man,dummy,
733,dummy,20190606,DDDD,dummy,Man,dummy,
734,dummy,20190606,DDDD,dummy,Woman,dummy,
735,dummy,20190606,DDDD,dummy,Man,dummy,
736,dummy,20190606,DDDD,dummy,Man,dummy,
737,dummy,20190606,DDDD,dummy,Man,dummy,
738,dummy,20190606,DDDD,dummy,Man,dummy,
739,dummy,20190606,DDDD,dummy,Woman,dummy,
740,dummy,20190606,DDDD,dummy,Woman,dummy,
741,dummy,20190606,DDDD,dummy,Man,dummy,
742,dummy,20190606,DDDD,dummy,Woman,dummy,
743,dummy,20190606,DDDD,dummy,Woman,dummy,
744,dummy,20190606,DDDD,dummy,Woman,dummy,
745,dummy,20190606,DDDD,dummy,Woman,dummy,
746,dummy,20190606,DDDD,dummy,Man,dummy,
747,dummy,20190606,DDDD,dummy,Man,dummy,
748,dummy,20190606,DDDD,dummy,Woman,dummy,
749,dummy,20190606,DDDD,dummy,Man,dummy,
750,dummy,20190606,DDDD,dummy,Man,dummy,
751,dummy,20190606,DDDD,dummy,Man,dummy,
752,dummy,20190606,DDDD,dummy,Woman,dummy,
753,dummy,20190606,DDDD,dummy,Man,dummy,
754,dummy,20190606,DDDD,dummy,Man,dummy,
755,dummy,20190606,DDDD,dummy,Man,dummy,
756,dummy,20190606,DDDD,dummy,Man,dummy,
757,dummy,20190606,DDDD,dummy,Man,dummy,
758,dummy,20190606,DDDD,dummy,Woman,dummy,
759,dummy,20190606,DDDD,dummy,Man,dummy,
760,dummy,20190606,DDDD,dummy,Woman,dummy,
761,dummy,20190606,DDDD,dummy,Woman,dummy,
762,dummy,20190606,DDDD,dummy,Woman,dummy,
763,Sufjan Stevens,19750701,INFJ,USA,Man,Artist,We all contain multitudes and have the potential for extreme kindness and vengeance at the same time.
764,dummy,20190606,DDDD,dummy,Man,dummy,
765,dummy,20190606,DDDD,dummy,Man,dummy,
766,dummy,20190606,DDDD,dummy,Man,dummy,
767,dummy,20190606,DDDD,dummy,Woman,dummy,
768,Ann Coulter,19611208,ESTJ,USA,Woman,Author,"This is what it means to be a citizen in a republic. ... You can vote for a ... clown, but then you have to take some responsibility to correct your mistake."
769,dummy,20190606,DDDD,dummy,Man,dummy,
770,dummy,20190606,DDDD,dummy,Man,dummy,
771,dummy,20190606,DDDD,dummy,Woman,dummy,
772,dummy,20190606,DDDD,dummy,Woman,dummy,
773,dummy,20190606,DDDD,dummy,Woman,dummy,
774,dummy,20190606,DDDD,dummy,Man,dummy,
775,dummy,20190606,DDDD,dummy,Man,dummy,
776,dummy,20190606,DDDD,dummy,Woman,dummy,
777,dummy,20190606,DDDD,dummy,Man,dummy,
778,dummy,20190606,DDDD,dummy,Woman,dummy,
779,dummy,20190606,DDDD,dummy,Woman,dummy,
780,dummy,20190606,DDDD,dummy,Woman,dummy,
781,dummy,20190606,DDDD,dummy,Man,dummy,
782,dummy,20190606,DDDD,dummy,Man,dummy,
783,dummy,20190606,DDDD,dummy,Man,dummy,
784,dummy,20190606,DDDD,dummy,Man,dummy,
785,dummy,20190606,DDDD,dummy,Woman,dummy,
786,Mick Jagger,19430726,ISFP,UK,Man,Artist,In the beginning Brian ran the band. He really wanted to be calledthe leader of the band. I didn't particularly want to be the leader. There wasn't a leader.
787,dummy,20190606,DDDD,dummy,Woman,dummy,
788,dummy,20190606,DDDD,dummy,Man,dummy,
789,dummy,20190606,DDDD,dummy,Man,dummy,
790,dummy,20190606,DDDD,dummy,Man,dummy,
791,dummy,20190606,DDDD,dummy,Woman,dummy,
792,dummy,20190606,DDDD,dummy,Woman,dummy,
793,dummy,20190606,DDDD,dummy,Woman,dummy,
794,dummy,20190606,DDDD,dummy,Woman,dummy,
795,dummy,20190606,DDDD,dummy,Man,dummy,
796,dummy,20190606,DDDD,dummy,Man,dummy,
797,Nikola Tesla,18560710,INTJ,USA,Man,Artist,My ideas have revolutionized the industries of the United States.
798,dummy,20190606,DDDD,dummy,Woman,dummy,
799,dummy,20190606,DDDD,dummy,Man,dummy,
800,dummy,20190606,DDDD,dummy,Man,dummy,
801,dummy,20190606,DDDD,dummy,Woman,dummy,
802,dummy,20190606,DDDD,dummy,Man,dummy,
803,dummy,20190606,DDDD,dummy,Woman,dummy,
804,dummy,20190606,DDDD,dummy,Woman,dummy,
805,dummy,20190606,DDDD,dummy,Man,dummy,
806,dummy,20190606,DDDD,dummy,Woman,dummy,
807,dummy,20190606,DDDD,dummy,Woman,dummy,
808,dummy,20190606,DDDD,dummy,Woman,dummy,
809,dummy,20190606,DDDD,dummy,Man,dummy,
810,dummy,20190606,DDDD,dummy,Woman,dummy,
811,dummy,20190606,DDDD,dummy,Man,dummy,
812,dummy,20190606,DDDD,dummy,Man,dummy,
813,dummy,20190606,DDDD,dummy,Man,dummy,
814,dummy,20190606,DDDD,dummy,Woman,dummy,
815,dummy,20190606,DDDD,dummy,Man,dummy,
816,dummy,20190606,DDDD,dummy,Woman,dummy,
817,dummy,20190606,DDDD,dummy,Man,dummy,
818,dummy,20190606,DDDD,dummy,Woman,dummy,
819,dummy,20190606,DDDD,dummy,Man,dummy,
820,dummy,20190606,DDDD,dummy,Man,dummy,
821,dummy,20190606,DDDD,dummy,Woman,dummy,
822,dummy,20190606,DDDD,dummy,Woman,dummy,
823,dummy,20190606,DDDD,dummy,Woman,dummy,
824,dummy,20190606,DDDD,dummy,Woman,dummy,
825,dummy,20190606,DDDD,dummy,Man,dummy,
826,dummy,20190606,DDDD,dummy,Woman,dummy,
827,dummy,20190606,DDDD,dummy,Woman,dummy,
828,dummy,20190606,DDDD,dummy,Woman,dummy,
829,dummy,20190606,DDDD,dummy,Woman,dummy,
830,dummy,20190606,DDDD,dummy,Man,dummy,
831,dummy,20190606,DDDD,dummy,Woman,dummy,
832,dummy,20190606,DDDD,dummy,Man,dummy,
833,dummy,20190606,DDDD,dummy,Man,dummy,
834,dummy,20190606,DDDD,dummy,Man,dummy,
835,dummy,20190606,DDDD,dummy,Man,dummy,
836,dummy,20190606,DDDD,dummy,Woman,dummy,
837,dummy,20190606,DDDD,dummy,Woman,dummy,
838,dummy,20190606,DDDD,dummy,Woman,dummy,
839,dummy,20190606,DDDD,dummy,Man,dummy,
840,dummy,20190606,DDDD,dummy,Woman,dummy,
841,dummy,20190606,DDDD,dummy,Man,dummy,
842,dummy,20190606,DDDD,dummy,Man,dummy,
843,dummy,20190606,DDDD,dummy,Woman,dummy,
844,dummy,20190606,DDDD,dummy,Man,dummy,
845,dummy,20190606,DDDD,dummy,Woman,dummy,
846,dummy,20190606,DDDD,dummy,Woman,dummy,
847,Lyndon B. Johnson,19080827,ESTP,USA,Man,Politician,"Believe in the argument you're advancing. If you don't ... the other person will sense that something isn't there, and no [amount] of reasoning ... will win your case for you."
848,dummy,20190606,DDDD,dummy,Woman,dummy,
849,dummy,20190606,DDDD,dummy,Man,dummy,
850,dummy,20190606,DDDD,dummy,Woman,dummy,
851,dummy,20190606,DDDD,dummy,Woman,dummy,
852,dummy,20190606,DDDD,dummy,Man,dummy,
853,dummy,20190606,DDDD,dummy,Man,dummy,
854,dummy,20190606,DDDD,dummy,Woman,dummy,
855,dummy,20190606,DDDD,dummy,Man,dummy,
856,dummy,20190606,DDDD,dummy,Woman,dummy,
857,dummy,20190606,DDDD,dummy,Woman,dummy,
858,dummy,20190606,DDDD,dummy,Man,dummy,
859,dummy,20190606,DDDD,dummy,Woman,dummy,
860,dummy,20190606,DDDD,dummy,Man,dummy,
861,dummy,20190606,DDDD,dummy,Woman,dummy,
862,dummy,20190606,DDDD,dummy,Man,dummy,
863,dummy,20190606,DDDD,dummy,Man,dummy,
864,dummy,20190606,DDDD,dummy,Woman,dummy,
865,dummy,20190606,DDDD,dummy,Man,dummy,
866,dummy,20190606,DDDD,dummy,Woman,dummy,
867,dummy,20190606,DDDD,dummy,Man,dummy,
868,dummy,20190606,DDDD,dummy,Woman,dummy,
869,dummy,20190606,DDDD,dummy,Woman,dummy,
870,dummy,20190606,DDDD,dummy,Man,dummy,
871,dummy,20190606,DDDD,dummy,Woman,dummy,
872,dummy,20190606,DDDD,dummy,Man,dummy,
873,dummy,20190606,DDDD,dummy,Woman,dummy,
874,dummy,20190606,DDDD,dummy,Man,dummy,
875,dummy,20190606,DDDD,dummy,Man,dummy,
876,dummy,20190606,DDDD,dummy,Woman,dummy,
877,dummy,20190606,DDDD,dummy,Man,dummy,
878,dummy,20190606,DDDD,dummy,Man,dummy,
879,dummy,20190606,DDDD,dummy,Woman,dummy,
880,dummy,20190606,DDDD,dummy,Man,dummy,
881,dummy,20190606,DDDD,dummy,Woman,dummy,
882,dummy,20190606,DDDD,dummy,Man,dummy,
883,dummy,20190606,DDDD,dummy,Woman,dummy,
884,dummy,20190606,DDDD,dummy,Man,dummy,
885,dummy,20190606,DDDD,dummy,Woman,dummy,
886,dummy,20190606,DDDD,dummy,Woman,dummy,
887,dummy,20190606,DDDD,dummy,Woman,dummy,
888,dummy,20190606,DDDD,dummy,Man,dummy,
889,dummy,20190606,DDDD,dummy,Man,dummy,
890,dummy,20190606,DDDD,dummy,Man,dummy,
891,dummy,20190606,DDDD,dummy,Man,dummy,
892,dummy,20190606,DDDD,dummy,Man,dummy,
893,dummy,20190606,DDDD,dummy,Woman,dummy,
894,dummy,20190606,DDDD,dummy,Man,dummy,
895,Emma Stone,19881106,ENFJ,USA,Woman,Artist,My least favorite type of person is a 'selective asshole' - a person who's a jerk to some people and nice to other people.
896,dummy,20190606,DDDD,dummy,Woman,dummy,
897,dummy,20190606,DDDD,dummy,Woman,dummy,
898,dummy,20190606,DDDD,dummy,Man,dummy,
899,dummy,20190606,DDDD,dummy,Man,dummy,
900,dummy,20190606,DDDD,dummy,Woman,dummy,
901,dummy,20190606,DDDD,dummy,Woman,dummy,
902,dummy,20190606,DDDD,dummy,Woman,dummy,
903,dummy,20190606,DDDD,dummy,Man,dummy,
904,dummy,20190606,DDDD,dummy,Woman,dummy,
905,dummy,20190606,DDDD,dummy,Man,dummy,
906,dummy,20190606,DDDD,dummy,Man,dummy,
907,dummy,20190606,DDDD,dummy,Woman,dummy,
908,dummy,20190606,DDDD,dummy,Man,dummy,
